DATE;Ativos_Reserva;Importações;Exportações;Saldo_Balança;Capital_Despesa ;Capital_Receita;Conta_Capital;Conta_Financeira;Investimento_Carteira;Investimento_Direto_Externo_Saldo;Investimento_Direto_Ingressos;Investimento_Direto_País;Renda_Primária;Serviços_Despesas;Serviços_Saldo;Transações_Correntes;Transações_Correntes_Saldo;Reservas_internacionais;Câmbio;Câmbio_Contratado;Câmbio_Contratado_Exportação;Câmbio_Contratado_Importação;Licenciamento_Automóveis;Termos_de_Troca;Importação_Quantum;Exportação_Quantum;Exportação_Bens_Capital;Importação_Bens_Capital;Exportação_Bens_Comsumo;Importação_Bens_Consumo;Emplacamento_Veículos;Eletricidade_Consumo;Eletricidade_Comércio;Eletricidade_Indústria;Eletricidade_Tarifa;Faturamento_Real_Industria;Faturamento_Real_Industria_Dessazonalizado;ICEA;Receita_Serviços_Real_Dessazonalizado;Vendas_Nominais_Varejo;Vendas_Reais;Vendas_Reais_Dessazonalizado;Vendas_Reais_Ampliado_Dessazonalizado;FBCF;FBCF_Dessazonalizado;FBCF_Contrução_Civil;PIB;PIB_12m;Consumo_Aparente_Bens_Consumo;Consumo_Aparente_Bens_Capital;Consumo_Aparente_Bens_Capital_Dessazonalizado;Consumo_Aparente_Bens_Consumo_Dessazonalizado;Consumo_Aparente_Indústria;Consumo_Aparente_Indústria_Dessazonalizado;Soja;Carne;Milho;Petróleo;CAGED_Saldo;Horas_Trabalhadas;Horas_Trabalhadas_Dessazonalizado;Desocupação_Mensalizada_Dessazonalizada;Ocupação_Mensalizada_Dessazonalizada;DLSP_Externa;DLSP_Interna;DLSP_Interna_PIB;DLSP_Externa_PIB;NFSP_Resultado_Primário_PIB;NFSP_Resultado_Primário;CDI;TJLP;Over_SELIC;TBF;TR;LTN_1m;LTN_3m;LTN_6m;LTN_12m;Swap_DI_Prefix_180;Swap_DI_Prefix_360;Swap_DI_Prefix_360_Média;Base_Monetária_Média;Base_Monetária_Papel_Moeda;Base_Monetária_Reservas_Bancárias;Base_Monetária_PIB;Crédito_Total;Crédito_PJ;Crédito_PF;Crédito_PJ_Recursos;Crédito_PF_Recursos;Crédito_PJ_Recurso_Livre;Crédito_PF_Recurso_Livre;Crédito_Saldo_Total;Crédito_Taxa_Total;Crédito_Taxa_PJ;Crédito_Taxa_PF;Inadimplência_Total;Inadimplência_PJ;Inadimplência_PF;ICC;ICEI;Intenção_Consumo_Famílias;Renda_Comprometida_Dívidas;ICEC;Intenções_Investimento_Comércio;IPCA_Médias_Aparadas_Sem_Suavização_Variação;IPC-BR;Expectativa_IPCA_Anualizada_6m;Expectativa_IPCA_Acumulada_12m;Papelão_Embalagem;Massa_Salarial_Indústria;Massa_Salarial_Real_Indústria;IBC-Br;IBC-Br_Dessazonalizado;Geração_Elétrica_Hidráulica;Geração_Elétrica_Térmica;Produção_Gás_Natural;Produção_Petróleo;Produção_Fertilizantes;Produção_Caminhões;Produção_Automóveis;Estoques_Indústria_Transformação;Estoques_Indústria;Estoques_Indústria_Extrativa;PI_Bens_Capital_Dessazonalizado;PI_Bens_Capital;PI_Bens_Consumo_Dessazonalizado;PI_Bens_Consumo_Duráveis;PI_Indústria;PI_Indústria_Dessazonalizado;PI_Indústrias_Transformação;PI_Indústrias_Transformação_Dessazonalizado;PI_Fabricação_Veículos;PI_Insumos_construção;Salário_Mínimo_Real;PPC;Salário_Mínimo;Rendimento_Médio;Rendimento_Médio_Mensalizado;Rendimento_Médio_Mensalizado_Dessazonalizado;IGP-M;IPCA;IPP;Treasury Note 2 anos;Treasury Note 5 anos;Treasury Note 10 anos;Treasury Bond 30 anos
2011-12-01;525.13939041;18468.57863788;22125.4007163;3656.82207842;5.73380712;16.47933698;10.74552986;-7424.07212347;116.14710431;2548.20078224;11912.13370104;7540.93865363;-6891.45151312;8039.58475759;-4167.906508;-3.2;-7199.00178793;352012.0;1.8758;-1943.38;20605.51;18924.36;348415.0;114.66;103.13;85.72;1975.5;2836.7;3197653484.0;3153168358.0;348414.0;36742.0;6498.0;15282.0;291.23682617105;123.5;122.2;150.52;92.64899;60.96053;120.43265;90.13425;96.22802;177.92644372798;188.927114017827;164.125114791757;391595.1;4376382.0;101.145038095431;92.6267454715531;112.967861979716;102.132886845439;92.7498943076665;102.911184837674;420.04610475;190.090909090909;258.51794047619;103.768484848485;;102.2;108.4;;;-352672.83;1861219.74;42.53;-8.06;-2.94;-128710.48;0.9;0.49;0.91;0.8544;0.0937;10.8450870967742;10.5376322580645;10.1597419354839;9.93353870967742;10.16;10.04;9.92;205977.18;160160.294;45816.886;4.89526076562786;269534.0;159451.0;110083.0;26687.0;13454.0;132764.0;96629.0;2033954.0;25.82;9.56;8.89;3.54;2.15;5.22;158.17;55.0;;;;;0.39;0.62;6.42139376596678;5.35;258745.24;80.4;82.2;139.23;140.94;39101.73171;2827.54349;0.449;2301.0;821703.0;18596.0;199083.0;49.6;49.8;51.5;130.99169;122.00438;123.10338;136.0742;111.49519;119.36933;110.9513;120.57114;145.43104;;1129.72677923659;322.040585656569;545.0;;;;-0.12;0.5;-0.171367996834737;0.26;0.89;1.98;2.98
2012-01-01;363.31083981;17584.72676185;16026.693953725;-1558.032808125;15.6604577;22.162691;6.5022333;-12085.005607385;51.24732864;657.78185789;10670.77067694;8722.00673029;-7102.32561809;7146.01129723;-3934.49361997;-3.27;-12403.379802875;355075.0;1.7391;7282.61;19283.95;18902.94;268273.0;113.73;99.9;63.66;1072.7;2329.53;2428108079.0;2763666353.0;268237.0;36305.0;6466.0;14567.0;296.021625838928;107.3;119.8;151.92;92.2225;45.30376;89.01163;92.03131;97.84096;177.416847433294;188.169472859305;185.465857663562;367215.4;4410803.2;91.8409440932079;88.9248352823348;97.9780780055869;100.083977413641;92.6477972351007;100.76152828126;441.7327614;190.931818181818;272.920145535714;106.707272727273;;101.0;107.5;4.90000009536743;57.2999992370605;-314438.27;1859012.91;42.13;-7.13;-3.1;-136978.3;0.89;0.49;0.89;0.8571;0.0864;10.5058655172414;10.2954689655172;10.0653551724138;10.0642620689655;9.67;9.55;9.93;200584.542;153970.447;46614.095;4.80709541578203;214365.0;116230.0;98134.0;11072.0;10584.0;105158.0;87551.0;2033185.0;26.8;10.81;8.67;3.66;2.22;5.36;158.33;57.2;;;;;0.36;0.37;5.09440757434219;5.3;251891.77;78.9;81.6;133.34;139.12;40236.3045;2110.57103;0.447;2316.0;799627.0;3535.0;177408.0;51.4;51.3;50.9;102.27008;89.89763;119.21607;132.8281;103.35733;114.31112;102.88463;114.34112;102.26335;126.94868;1282.79771679498;367.284118236645;622.0;;1663.0;1488.0;0.25;0.56;-0.430515478792148;0.24;0.84;1.97;3.03
2012-02-01;1408.49612083;16448.13043067;17961.232227275;1513.101796605;13.55175855;21.24061482;7.68885627;-5229.292125575;112.07096737;-1448.79848951;6216.92283124;5727.15693983;-3794.27309129;6298.42657832;-3287.13408621;-3.26;-5385.069393495;356330.0;1.7092;5704.55;18834.73;15314.86;249517.0;111.51;92.44;72.09;1662.4;2363.42;2561763527.0;2680586575.0;249473.0;36888.0;6608.0;15059.0;292.621254588163;109.1;120.3;167.9;93.19053;43.19865;84.89802;92.91782;97.67319;172.516504256797;183.589257257173;181.541075220516;367177.3;4443538.2;90.720467469922;87.8325151308113;99.3490907078091;100.043136880638;91.1277817266809;101.067202036706;461.55598755;194.095238095238;279.514321428571;112.713015873016;;103.8;109.0;4.5;57.7999992370605;-303269.54;1866862.96;41.97;-6.82;-3.12;-138579.46;0.74;0.49;0.75;0.7287;0.0;10.2428857142857;9.86836071428571;9.55096785714286;9.44818928571429;9.35;9.26;9.35;194553.012;151623.354;42929.658;4.30487469663185;204149.0;111611.0;92539.0;12084.0;9638.0;99526.0;82900.0;2041040.0;26.86;10.28;8.37;3.71;2.27;5.4;170.18;58.2;;;;;0.28;0.34;4.51007059766255;5.26;247366.57;80.9;82.4;135.35;140.58;39892.37103;2338.55654;0.422;2289.0;662416.0;12209.0;172863.0;51.2;51.1;49.2;118.38029;110.76614;119.8659;125.50025;104.68291;115.33754;104.20349;114.9383;120.1718;127.16497;1277.81526536764;367.468429279462;622.0;;1388.0;1423.0;-0.06;0.45;-0.424062558506799;0.28;0.83;1.97;3.11
2012-03-01;10592.93017757;19032.26523024;20843.558810935;1811.293580695;8.81606386;23.19745152;14.38138766;-6843.090992685;253.87509306;1672.24899697;16549.75041757;14963.67747363;-5077.84712699;7348.43406813;-3912.24638771;-3.25;-6866.273375205;365216.0;1.8221;5740.44;22718.93;16687.15;300574.0;111.29;104.95;82.12;1656.2;2482.38;2874669701.0;3044877019.0;300512.0;38636.0;7037.0;15579.0;291.356321867491;126.1;124.8;162.37;93.35327;47.62816;93.56287;93.56449;98.58129;184.46184730991;181.892090383521;176.854353308488;392996.5;4489323.3;104.22191758683;101.698959506669;98.3183327360189;100.259063749545;101.036548944606;100.689479888479;496.290475227273;194.363636363636;280.715051964286;117.829696969697;;111.3;110.9;4.59999990463257;58.0999984741211;-347745.67;1885914.05;42.01;-7.75;-3.02;-135421.0;0.81;0.49;0.82;0.7875;0.1068;9.69745806451613;9.30404516129032;9.04421290322581;9.10612903225806;8.91;8.96;8.95;190404.22;147901.092;42503.128;4.4985849544974;241689.0;139145.0;102544.0;13677.0;12186.0;125467.0;90358.0;2078912.0;26.54;10.37;8.33;3.67;2.24;5.36;164.42;58.6;;;;;0.27;0.48;4.44759265829062;5.43;284092.81;82.1;82.3;146.35;140.17;43410.66273;3223.7579;0.417;2169.0;737995.0;15528.0;253426.0;49.8;49.8;48.7;116.63697;126.94811;119.91667;160.34157;116.1812;114.6143;116.42738;114.53502;157.14247;139.68829;1275.52065652952;369.59430495941;622.0;1500.0;1452.0;1437.0;0.43;0.21;1.03608818856782;0.34;1.02;2.17;3.28
2012-04-01;7709.63612152;18852.46476634;19519.322139065;666.857372724993;3.69019877;10.01958065;6.32938188;-7104.901722265;747.3011205;-2728.88639915;6664.01702882;5139.91644861;-3975.12858506;7021.40217745;-3729.31121546;-3.3;-6872.96045089501;374272.0;1.8918;6588.48;25137.65;17610.64;257887.0;112.18;102.77;75.6;1467.7;2605.58;2390758426.0;2493879444.0;257849.0;37996.0;6856.0;15530.0;291.532157147693;112.9;117.7;163.22;92.31568;45.43533;88.83659;93.89171;98.39156;173.47895037975;183.489620875575;172.017701781897;381795.3;4522649.4;95.3404372018452;92.7577337944461;99.3626930611696;98.2166369320723;94.853097446218;99.5243397982451;529.42160145;192.095238095238;274.219296607143;113.764285714286;;106.0;106.5;4.69999980926514;58.2000007629395;-380112.35;1894712.31;41.91;-8.41;-2.91;-131608.34;0.7;0.49;0.71;0.6828;0.0227;9.19934;8.89394;8.7008;8.79445333333333;8.32;8.33;8.62;189578.149;147515.271;42062.878;4.27342510635453;232678.0;131809.0;100869.0;13904.0;11251.0;117905.0;89618.0;2106585.0;25.96;10.75;8.17;3.76;2.37;5.41;164.99;57.3;;;;;0.5;0.43;4.36441082690373;5.57;264387.56;81.5;81.9;139.85;140.87;37598.70919;4598.58943;0.411;2106.0;787055.0;11128.0;218069.0;50.9;50.9;50.7;114.9681;109.75035;119.88152;142.11037;108.09827;114.59061;107.67743;114.25119;133.98541;129.1128;1267.40620600706;368.35251747716;622.0;1420.0;1419.0;1432.0;0.85;0.64;1.46454094910566;0.29;0.89;2.05;3.18
2012-05-01;1076.57906169;20418.22193286;23190.11405571;2771.89212285;3.07990047;24.75484963;21.67494916;-8560.56390026;302.838462;-1684.28625449;6263.81798938;4453.0373834;-5574.76077855;7616.1480446;-4366.28046921;-3.34;-6888.23970007;372409.0;2.0223;-2690.74102;22179.81199;18543.67478;287465.0;113.7;112.48;89.63;1506.6;3230.96;3028166452.0;2836296173.0;287481.0;36810.0;6417.0;15264.0;300.886269227243;127.0;125.0;156.18;93.72569;47.5843;92.77515;93.67027;98.58602;193.576221310863;186.455435173414;174.755583184364;400281.3;4557310.8;109.180800151793;102.733737290602;103.89565270531;98.2103264915521;104.306716709023;99.934533495934;520.925455909091;187.304347826087;268.884903571429;104.335942028985;;112.2;109.1;4.59999990463257;58.0;-411226.99;1903441.34;41.8;-9.03;-2.78;-126755.57;0.73;0.49;0.74;0.7071;0.0468;8.72781;8.34453666666667;8.08924666666667;8.12856333333333;7.94;7.93;7.97;190083.861;148007.869;42075.992;4.20851091571444;255850.0;145295.0;110556.0;15811.0;14002.0;129483.0;96553.0;2142061.0;24.36;9.75;7.93;3.76;2.29;5.51;163.05;57.9;;;;;0.31;0.4;4.42645772924208;5.52;291392.6;82.7;82.3;144.56;142.48;37119.59149;4538.57002;0.43;2136.0;704947.0;11689.0;229235.0;51.9;51.8;50.1;117.50743;120.11109;118.83952;156.48017;119.38667;115.17507;119.20817;114.86317;144.45494;139.95667;1260.47481821383;365.90812395127;622.0;1424.0;1400.0;1439.0;1.02;0.36;1.69394373698821;0.29;0.76;1.8;2.93
2012-06-01;626.69030106;18703.24496036;19313.383858045;610.138897684999;4.60787444;19.05634141;14.44846697;-7546.488032545;251.88257738;-107.51368484;9004.86035261;7419.59314261;-4730.48712765;6909.86329153;-3934.22650467;-3.45;-7745.889037665;373910.0;2.0213;318.26;17254.23;18216.16;353200.0;113.98;105.6;75.92;1522.7;2525.33;2471534740.0;2357060346.0;353169.0;36528.0;6282.0;15159.0;300.896400482423;123.1;122.6;159.71;94.30208;47.01417;91.28725;95.16837;105.44748;180.268608309385;184.475229951011;169.860739685167;398714.5;4585734.8;96.8972241708876;97.5442317381682;100.060424599559;98.9373349747801;99.1517414296852;99.6957851391802;522.3291925;183.595238095238;267.328921768707;90.9092063492063;;108.1;107.4;4.59999990463257;58.2000007629395;-409397.43;1912794.84;41.71;-8.93;-2.53;-116179.86;0.64;0.49;0.64;0.6087;0.0;8.36715862068965;8.06616551724138;7.85483793103448;7.8842;7.64;7.57;7.72;192526.427;150074.702;42451.725;4.33645401537244;244247.0;141554.0;102693.0;15393.0;14506.0;126160.0;88188.0;2175135.0;23.62;9.13;7.57;3.71;2.27;5.43;162.35;56.0;;;;;0.3;0.32;4.94773741841263;5.38;278680.64;82.0;82.1;142.28;143.55;36084.3218;3467.97340578;0.453;2127.0;797441.0;8818.0;225172.0;51.4;51.5;52.7;111.69398;109.00233;120.52428;148.00403;114.50151;115.45249;114.2564;115.34129;131.97301;132.65899;1257.21091404728;364.425455416619;622.0;1433.0;1480.0;1451.0;0.66;0.08;1.11246329892285;0.29;0.71;1.62;2.7
2012-07-01;608.993725709999;18289.24859112;20971.31107595;2682.06248483;15.69756617;43.71836576;28.02079959;-12449.04087277;35.1033438700001;940.63944366;10912.79729501;9949.96950574;-7464.69346826;7193.50617547;-4130.28044334;-3.49;-8650.42558241;376154.0;2.0499;941.56;16756.28;17155.83;364196.0;113.82;104.86;83.87;1435.4;2493.99;2647333015.0;2573924648.0;364174.0;35917.0;6033.0;15214.0;301.409259020313;125.5;123.2;158.34;94.06312;47.80358;92.51258;95.7183;103.84263;186.554993580042;183.078843198274;169.339236588853;414617.4;4627786.4;101.545369101056;104.937370795666;99.7406307086159;100.122605432345;103.114149986848;97.8904130397356;609.4467555;180.363636363636;332.99885255102;96.954393939394;;111.0;107.9;4.59999990463257;58.0999984741211;-420322.02;1924861.22;41.6;-9.08;-2.33;-107960.14;0.68;0.45;0.68;0.6745;0.0144;8.1402064516129;7.70171935483871;7.45718709677419;7.54802258064516;7.36;7.46;7.43;197481.613;153472.627;44008.986;4.40044876775903;242241.0;138465.0;103776.0;18446.0;12857.0;120018.0;90920.0;2192888.0;23.03;8.46;7.44;3.72;2.28;5.42;160.56;53.3;;;;;0.35;0.25;5.89277141402564;5.58;278234.11;82.6;82.3;147.46;143.83;37711.66496;2734.64864;0.446;2116.0;868720.0;12460.0;242272.0;51.5;51.4;51.1;115.02402;116.54827;122.54025;155.04329;121.76721;117.00839;121.93532;116.9409;148.92853;138.95995;1251.82700452388;362.273439321963;622.0;1445.0;1455.0;1473.0;1.34;0.43;0.500414159268003;0.25;0.62;1.53;2.59
2012-08-01;493.22232905;19295.32823232;22314.203512325;3018.875280005;11.24560759;73.84673064;62.60112305;-4323.059677675;41.81712473;1385.29315952;6890.19257008;5922.10030399;-4479.77028079;7124.14831741;-3701.50910821;-3.48;-4883.044006765;377221.0;2.0372;-895.66;17704.27;18378.4;420080.0;114.82;111.64;89.5;1798.6;2696.59;2804659119.0;3004400151.0;420048.0;37180.0;6303.0;15628.0;301.450781072382;138.1;128.7;155.62;95.1578;49.47013;95.31334;95.84878;107.27258;200.024790390013;185.553536234948;173.753048455035;419906.3;4671512.3;109.556278766651;112.682517197201;100.613623843013;101.419466273099;108.735695853383;99.2036406583199;622.913549771739;183.130434782609;332.233495341615;105.617826086956;;114.8;109.2;4.59999990463257;58.2999992370605;-416310.73;1939132.06;41.51;-8.91;-2.28;-106395.37;0.69;0.45;0.69;0.6624;0.0123;7.80035161290323;7.41440967741935;7.28148709677419;7.56926129032258;7.27;7.49;7.45;196988.272;154185.22;42803.052;4.35800866385629;254479.0;144480.0;109999.0;19987.0;18738.0;124494.0;91261.0;2219866.0;22.54;8.48;7.25;3.75;2.35;5.4;156.3;54.4;;;;;0.42;0.35;6.5484387476314;5.68;305422.84;83.3;82.2;149.91;144.24;38305.99752336;3497.9929341;0.449;2094.0;967003.0;12896.0;269847.0;50.3;50.1;49.0;115.69194;124.67419;124.95155;179.58394;129.95274;119.55215;131.14199;120.19179;162.63717;147.09732;1246.22037902252;362.657984958454;622.0;1455.0;1430.0;1485.0;1.43;0.41;0.524832648897511;0.27;0.71;1.68;2.77
2012-09-01;83.6970564000008;17596.17738443;19959.114967045;2362.93758261501;4.8259992;20.27706902;15.45106982;-5700.674078705;88.8019803599999;940.83401473;7358.51302698;6232.59104222;-3970.87490415;6758.91086575;-4081.47567062;-3.49;-5559.95551722499;378726.0;2.0306;-534.443;16392.85;18131.86;288108.0;112.64;100.59;80.63;1568.9;2518.51;2895968206.0;2655511875.0;288079.0;37662.0;6502.0;15573.0;302.065319002747;128.9;125.2;157.2;94.90049;48.11058;91.81239;95.97377;98.10151;183.002993429938;180.949604666777;162.766311644287;393524.7;4703853.4;96.3765789254761;102.00650868895;97.6841039974581;99.4754794938506;100.995983956327;98.3326375101336;615.18139725;180.25;320.705905639098;106.399833333333;;107.8;106.8;4.40000009536743;58.2000007629395;-412770.25;1947351.29;41.4;-8.78;-2.12;-99889.48;0.54;0.45;0.54;0.5089;0.0;7.48889;7.31767333333333;7.30186;7.61106333333333;7.27;7.48;7.51;205554.893;160845.785;44709.108;4.2986032771088;235073.0;135395.0;99678.0;20173.0;15216.0;115222.0;84462.0;2244474.0;22.3;8.1;7.33;3.72;2.31;5.41;158.29;57.6;;;;;0.49;0.39;6.59092420767557;5.64;286054.51;83.2;82.4;141.6;143.58;35192.61619;5784.988067;0.451;2006.0;866294.0;11053.0;234803.0;50.1;50.0;48.5;106.20697;108.20735;122.87214;155.95915;120.52278;117.18423;121.4739;117.81832;140.07279;137.54437;1238.41550525518;361.994839531605;622.0;1459.0;1492.0;1490.0;0.97;0.57;0.686056755056974;0.26;0.67;1.72;2.88
2012-10-01;467.74708108;20381.47459974;21739.04338249;1357.56878275;19.78922579;14.7339153;-5.05531049;-6087.81172643;223.13461489;1044.6820876;10471.80245982;8947.61003987;-4913.5454906;7830.53907131;-4726.53676105;-3.58;-7965.47207087;377753.0;2.0313;-3822.64;17507.34;19792.58;341644.0;111.82;117.14;86.98;1668.0;3036.62;3315134794.0;3163848327.0;341633.0;37796.0;6592.0;15548.0;304.737903474284;136.4;127.0;159.44;95.22777;50.65425;96.01353;96.14119;103.91239;200.593301316586;186.637175136977;170.045824758818;422672.1;4748418.4;111.855012622823;111.857860503724;102.381302437311;100.433210685186;110.120543548876;100.358256533338;565.525481804348;181.54347826087;321.382417321428;103.272028985507;;113.6;108.8;4.59999990463257;58.0999984741211;-405074.55;1946270.21;40.96;-8.53;-2.07;-98352.28;0.61;0.45;0.61;0.6153;0.0;7.21197096774194;7.14923870967742;7.1614;7.3718064516129;7.11;7.24;7.29;206024.936;161891.062;44133.873;4.30932733402756;272112.0;153143.0;118968.0;23053.0;17714.0;130091.0;101255.0;2276286.0;21.72;7.85;7.27;3.76;2.43;5.34;161.38;56.3;;;;;0.46;0.45;6.29433825851906;5.47;309879.03;84.0;82.4;147.71;144.83;36056.41087695;7628.59444973;0.459;2099.0;880526.0;13111.0;263518.0;49.2;49.3;50.5;113.21814;122.57947;125.00474;179.40988;130.27003;118.86978;130.9061;119.05992;160.71699;148.42394;1229.68777825337;359.303886048359;622.0;1467.0;1479.0;1498.0;0.02;0.59;0.229621077248665;0.28;0.71;1.75;2.9
2012-11-01;368.86863255;20824.22508935;20449.078378755;-375.146710595;6.51312063;33.74952373;27.2364031;-10336.527766745;502.16352195;1135.9249706;12580.50713532;9991.14359246;-5813.26150673;7053.70328864;-3851.72131829;-3.65;-9874.591328035;378560.0;2.1074;4875.67;15387.97;17774.43;311772.0;110.68;118.55;81.03;1772.4;2698.82;2941243518.0;2996608233.0;311742.0;38644.0;7051.0;15470.0;304.701195454024;131.6;127.6;152.4;95.33369;51.13668;96.36363;95.77456;100.4595;189.927626473684;184.345634374242;168.614267929113;423816.4;4782961.9;103.338141233068;106.346173968937;99.1228937910555;100.351081692235;104.577418444878;100.244749136139;533.028608;192.022727272727;321.596870488722;101.246060606061;;109.8;108.6;4.69999980926514;58.0;-427795.86;1963341.82;41.02;-8.94;-1.77;-84632.57;0.54;0.45;0.55;0.5268;0.0;7.2174275862069;7.11183103448276;7.09248620689655;7.29041379310345;7.07;7.17;7.26;206507.508;161763.413;44744.094;4.36691987223521;255426.0;142492.0;112933.0;19069.0;17106.0;123423.0;95827.0;2310841.0;21.47;7.62;7.09;3.67;2.38;5.21;159.69;58.4;;;;;0.61;0.46;6.10399945384112;5.36;295406.31;83.6;82.5;144.15;144.64;32544.24396;8890.73081966;0.461;2134.0;880282.0;12070.0;257475.0;48.7;48.9;53.4;110.56902;112.82847;124.63266;171.10523;122.16077;117.35954;123.34358;117.93471;150.22401;139.05728;1223.08214698274;355.680511103407;622.0;1473.0;1447.0;1507.0;-0.03;0.6;0.26501381950923;0.27;0.67;1.65;2.8
2012-12-01;-4900.61908968;17648.5359808;19695.37709384;2046.84111304001;6.43413251;15.06907309;8.63494058;-7663.23865647;37.7703372;275.34494793;9677.19303655;5099.58571869;-6979.47787755;8442.61035296;-4892.80971529;-3.76;-9582.87107085999;373147.0;2.0435;-6754.91;15453.65;19729.79;359355.0;111.53;100.95;80.63;1627.2;2675.46;2825185047.0;2808863048.0;359306.0;37765.0;7080.0;14834.0;306.097389363584;124.1;129.5;160.11;96.8287;67.62672;126.55931;96.26;103.33759;174.600295509728;189.681810888781;166.053303698344;423195.9;4814760.0;89.1268286764403;90.6775561024894;103.897059499214;102.27535035693;89.3325247183745;101.246237175304;534.7907746125;195.619047619048;308.75040056391;101.409841269841;;98.8;107.4;5.0;58.0;-389653.98;1939737.09;40.29;-8.09;-2.18;-104951.19;0.53;0.45;0.55;0.5088;0.0;7.24809333333333;7.07900666666667;6.97912;7.08669333333333;7.09;7.14;7.08;230868.943;180418.918;50450.025;4.84700072277746;291095.0;170949.0;120146.0;38447.0;18918.0;132502.0;101228.0;2368338.0;20.39;7.14;7.02;3.55;2.26;5.1;161.81;57.5;;;;;0.64;0.47;5.61857502796677;5.63;256534.68;80.7;82.5;139.52;144.11;35696.89375;8872.368438;0.479;2198.0;769953.0;8906.0;220778.0;48.3;48.4;50.1;111.04742;100.08573;123.87568;130.70225;107.48937;118.01309;105.91076;118.4992;122.53855;123.48303;1214.09768321997;352.116934368435;622.0;1494.0;1556.0;1536.0;0.68;0.79;0.411330909469276;0.26;0.7;1.72;2.88
2013-01-01;1375.62150358;20132.75139287;15948.99170854;-4183.75968433;26.4352769;95.40115375;68.96587685;-14639.50170551;64.5564244799999;1405.07601795;5151.2991332;4255.85706181;-5510.05171418;7834.42329343;-4273.52400872;-3.82;-13782.39863873;373417.0;1.9883;-2385.69359;14847.45032;19602.91401;311453.0;111.58;114.65;64.12;844.9;2649.94;2821419735.0;2713469220.0;311458.0;38367.0;7202.0;14370.0;306.258437205194;114.3;126.8;156.1;95.87063;51.00511;94.35058;95.97455;102.62052;184.533476465412;186.921568442628;170.796786206147;414131.8;4861597.0;100.463064168768;92.5410425755469;103.393177650296;102.079909257414;96.1948238991673;103.329092313068;526.047305;195.391304347826;303.36021122449;105.147971014493;;102.4;108.7;4.80000019073486;58.0;-372239.74;1935499.26;39.83;-7.66;-2.25;-109186.59;0.59;0.41;0.6;0.5707;0.0;7.24736666666667;7.07130666666667;6.99561333333333;7.18078666666667;7.08;7.26;7.17;226760.492;172616.875;54143.617;4.4544856237189;239834.0;127202.0;112632.0;15695.0;13566.0;111507.0;99066.0;2366165.0;20.84;7.55;6.99;3.54;2.27;5.03;160.6;56.8;135.053732672577;0.294069986237376;125.587456701428;113.903789575255;0.77;0.58;4.88583476289075;5.7;279147.94;81.8;83.1;139.32;144.95;34938.67169;9341.776895;0.477;2143.0;801080.0;12622.0;237700.0;48.8;48.7;46.2;123.27553;111.21864;125.35797;151.77011;110.11744;119.18304;110.22978;119.85823;145.0682;129.58467;1311.34070014003;381.444421533295;678.0;1578.0;1734.0;1552.0;0.34;0.86;-0.0998242327321264;0.27;0.81;1.91;3.08
2013-02-01;1864.50010878;16951.33092261;15510.765859955;-1440.565062655;8.41473359;16.5215225;8.10678891;-6501.956759675;81.1451080100001;1448.5258257;4134.09069461;3339.58654935;-1888.11408722;6723.57771893;-3763.26092119;-3.89;-6596.452136425;373742.0;1.9754;-105.16633;15612.21;14922.29445;235109.0;111.14;95.35;62.43;985.1;2513.81;2690221697.0;2350603367.0;235087.0;38001.0;7035.0;14786.0;262.459879148446;110.2;121.9;166.0;96.428;46.48789;84.63545;95.88107;102.32316;176.44805629044;189.790868672744;168.280817631256;398645.4;4892861.3;97.339498396424;84.3072872687813;105.708536049603;98.201697982314;87.8768080225116;99.9772720032529;536.375830144737;194.275;302.61034047619;107.639666666667;;101.6;106.8;4.69999980926514;58.0;-364278.7;1957996.44;40.04;-7.45;-1.98;-96640.99;0.48;0.41;0.49;0.4727;0.0;7.2076037037037;7.17707407407407;7.25105925925926;7.58814814814815;7.46;7.76;7.63;214946.577;169063.886;45882.69;4.19266748499881;226768.0;123975.0;102793.0;17506.0;12465.0;106469.0;90327.0;2383597.0;21.18;7.44;6.85;3.51;2.27;4.98;165.8;58.1;135.573557944947;0.290247176581217;124.300073604375;110.725887300025;0.61;0.47;4.69792864469825;5.5;255515.56;81.3;82.3;136.14;143.71;33342.98729;8306.814032;0.481;2108.0;692388.0;13664.0;191832.0;49.8;49.9;48.8;122.75498;116.49317;119.6612;129.97181;102.62008;115.92944;103.07938;116.20783;130.27257;120.44503;1304.55565373134;382.578655638712;678.0;1598.0;1504.0;1542.0;0.29;0.6;-0.350630545977504;0.27;0.85;1.98;3.17
